,speed,speed,speed,speed,occupancy,occupancy,occupancy,occupancy,S_vol,S_vol,S_vol,S_vol,S_speed,S_speed,S_speed,S_speed,L_vol,L_vol,L_vol,L_vol,L_speed,L_speed,L_speed,L_speed,T_vol,T_vol,T_vol,T_vol,T_speed,T_speed,T_speed,T_speed
18:38,90.0,89.0,84.0,73.0,7.0,10.0,9.0,10.0,21.0,21.0,23.0,19.0,89.0,88.0,83.0,72.0,0.0,2.0,0.0,3.0,0.0,91.0,0.0,78.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0
18:39,87.0,79.0,73.0,68.0,14.0,12.0,11.0,14.0,28.0,25.0,10.0,23.0,86.0,78.0,73.0,67.0,1.0,2.0,4.0,2.0,65.0,86.0,68.0,72.0,3.0,1.0,2.0,1.0,93.0,75.0,77.0,58.0
18:40,83.0,75.0,78.0,68.0,12.0,12.0,11.0,16.0,30.0,28.0,16.0,29.0,83.0,75.0,76.0,68.0,0.0,1.0,4.0,2.0,0.0,64.0,78.0,65.0,1.0,0.0,1.0,0.0,81.0,0.0,92.0,0.0
18:41,94.0,85.0,90.0,72.0,6.0,9.0,8.0,7.0,19.0,22.0,16.0,14.0,93.0,83.0,88.0,72.0,0.0,2.0,0.0,1.0,0.0,100.0,0.0,68.0,0.0,0.0,2.0,0.0,0.0,0.0,97.0,0.0
18:42,96.0,90.0,91.0,70.0,5.0,8.0,6.0,12.0,18.0,22.0,11.0,24.0,95.0,89.0,91.0,69.0,0.0,0.0,3.0,1.0,0.0,0.0,88.0,74.0,0.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0
18:43,94.0,86.0,82.0,59.0,9.0,12.0,5.0,18.0,25.0,23.0,10.0,34.0,93.0,86.0,82.0,58.0,1.0,2.0,1.0,1.0,95.0,85.0,78.0,65.0,0.0,2.0,1.0,0.0,0.0,78.0,80.0,0.0
18:44,87.0,82.0,85.0,59.0,10.0,12.0,7.0,16.0,24.0,26.0,13.0,27.0,86.0,81.0,85.0,58.0,1.0,3.0,1.0,1.0,91.0,84.0,78.0,61.0,2.0,0.0,2.0,0.0,87.0,0.0,88.0,0.0
18:45,89.0,83.0,76.0,73.0,7.0,8.0,9.0,9.0,16.0,18.0,16.0,18.0,89.0,82.0,76.0,72.0,2.0,2.0,3.0,1.0,87.0,82.0,75.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:46,89.0,84.0,77.0,68.0,9.0,11.0,9.0,12.0,26.0,21.0,13.0,22.0,88.0,84.0,77.0,67.0,1.0,4.0,2.0,2.0,92.0,81.0,67.0,69.0,0.0,0.0,2.0,0.0,0.0,0.0,79.0,0.0
18:47,85.0,75.0,76.0,58.0,10.0,10.0,11.0,13.0,17.0,19.0,17.0,24.0,84.0,74.0,76.0,57.0,5.0,3.0,5.0,1.0,84.0,78.0,72.0,61.0,1.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0
18:48,77.0,75.0,73.0,55.0,14.0,15.0,10.0,19.0,29.0,29.0,16.0,23.0,76.0,74.0,71.0,55.0,3.0,2.0,1.0,4.0,84.0,79.0,77.0,54.0,1.0,1.0,2.0,0.0,80.0,74.0,78.0,0.0
18:49,87.0,82.0,75.0,57.0,10.0,8.0,6.0,16.0,27.0,22.0,14.0,27.0,86.0,81.0,74.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:50,88.0,81.0,79.0,61.0,10.0,11.0,10.0,17.0,25.0,24.0,10.0,25.0,87.0,80.0,78.0,60.0,2.0,0.0,5.0,4.0,96.0,0.0,77.0,62.0,0.0,2.0,1.0,0.0,0.0,83.0,87.0,0.0
18:51,86.0,80.0,82.0,68.0,11.0,11.0,8.0,14.0,32.0,30.0,17.0,31.0,85.0,79.0,81.0,67.0,0.0,0.0,2.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:52,88.0,86.0,84.0,64.0,8.0,7.0,3.0,14.0,24.0,19.0,11.0,25.0,87.0,85.0,83.0,62.0,1.0,1.0,0.0,1.0,103.0,94.0,0.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0
18:53,98.0,90.0,93.0,84.0,7.0,9.0,7.0,8.0,21.0,18.0,8.0,19.0,97.0,88.0,92.0,84.0,1.0,2.0,2.0,1.0,103.0,101.0,94.0,81.0,0.0,1.0,3.0,0.0,0.0,84.0,94.0,0.0
18:54,91.0,84.0,84.0,70.0,8.0,10.0,6.0,9.0,23.0,29.0,9.0,19.0,90.0,83.0,86.0,69.0,1.0,0.0,3.0,1.0,92.0,0.0,74.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:55,85.0,78.0,73.0,51.0,9.0,10.0,6.0,18.0,25.0,24.0,12.0,29.0,85.0,77.0,73.0,50.0,1.0,1.0,1.0,1.0,80.0,82.0,64.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:56,97.0,87.0,88.0,72.0,7.0,9.0,9.0,10.0,22.0,21.0,11.0,23.0,96.0,86.0,90.0,71.0,0.0,2.0,3.0,0.0,0.0,88.0,86.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,0.0
18:57,93.0,85.0,88.0,74.0,10.0,10.0,8.0,11.0,26.0,22.0,9.0,22.0,93.0,85.0,87.0,72.0,0.0,3.0,3.0,2.0,0.0,80.0,86.0,84.0,1.0,0.0,3.0,0.0,91.0,0.0,91.0,0.0
18:58,89.0,84.0,85.0,69.0,10.0,9.0,6.0,13.0,25.0,23.0,13.0,22.0,89.0,84.0,84.0,69.0,1.0,1.0,1.0,3.0,66.0,83.0,95.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:59,87.0,86.0,72.0,68.0,7.0,10.0,8.0,18.0,18.0,18.0,15.0,29.0,86.0,84.0,71.0,67.0,1.0,2.0,2.0,3.0,90.0,89.0,74.0,73.0,0.0,2.0,0.0,1.0,0.0,93.0,0.0,63.0
19:00,93.0,85.0,86.0,64.0,9.0,7.0,5.0,13.0,24.0,16.0,8.0,23.0,92.0,85.0,89.0,63.0,1.0,0.0,1.0,2.0,98.0,0.0,81.0,71.0,0.0,1.0,1.0,0.0,0.0,77.0,57.0,0.0
19:01,92.0,85.0,90.0,67.0,7.0,9.0,9.0,15.0,19.0,23.0,9.0,24.0,92.0,84.0,94.0,67.0,1.0,2.0,5.0,1.0,85.0,92.0,81.0,67.0,1.0,0.0,2.0,1.0,97.0,0.0,90.0,61.0
19:02,96.0,88.0,89.0,72.0,7.0,9.0,6.0,10.0,22.0,18.0,13.0,19.0,95.0,88.0,88.0,70.0,0.0,4.0,2.0,0.0,0.0,84.0,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0
19:03,90.0,82.0,86.0,70.0,10.0,12.0,5.0,14.0,25.0,25.0,11.0,27.0,89.0,82.0,84.0,69.0,4.0,1.0,1.0,0.0,89.0,97.0,90.0,0.0,0.0,2.0,1.0,1.0,0.0,71.0,97.0,73.0
19:04,84.0,79.0,81.0,56.0,11.0,12.0,8.0,23.0,31.0,26.0,9.0,31.0,83.0,78.0,79.0,56.0,0.0,0.0,2.0,3.0,0.0,0.0,88.0,50.0,0.0,1.0,3.0,1.0,0.0,85.0,82.0,64.0
19:05,95.0,89.0,83.0,69.0,9.0,5.0,4.0,11.0,27.0,15.0,10.0,22.0,94.0,88.0,82.0,68.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:06,93.0,84.0,87.0,65.0,10.0,10.0,6.0,14.0,28.0,24.0,17.0,25.0,92.0,84.0,86.0,64.0,1.0,1.0,0.0,2.0,97.0,81.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:07,94.0,86.0,77.0,62.0,8.0,10.0,9.0,15.0,25.0,22.0,16.0,27.0,93.0,84.0,77.0,62.0,1.0,1.0,2.0,1.0,95.0,100.0,71.0,61.0,0.0,1.0,1.0,0.0,0.0,92.0,82.0,0.0
19:08,92.0,79.0,75.0,57.0,8.0,9.0,9.0,18.0,22.0,21.0,18.0,30.0,91.0,78.0,75.0,56.0,1.0,1.0,1.0,1.0,98.0,74.0,66.0,67.0,0.0,1.0,0.0,0.0,0.0,88.0,0.0,0.0
19:09,84.0,77.0,87.0,60.0,10.0,9.0,8.0,14.0,21.0,21.0,14.0,24.0,83.0,77.0,86.0,59.0,1.0,0.0,2.0,0.0,83.0,0.0,87.0,0.0,1.0,1.0,1.0,1.0,83.0,76.0,84.0,69.0
19:10,84.0,79.0,81.0,78.0,10.0,12.0,8.0,8.0,26.0,24.0,16.0,17.0,83.0,78.0,81.0,78.0,2.0,2.0,3.0,2.0,83.0,76.0,78.0,77.0,0.0,1.0,0.0,0.0,0.0,94.0,0.0,0.0
19:11,87.0,81.0,81.0,61.0,7.0,6.0,4.0,8.0,20.0,14.0,7.0,14.0,86.0,81.0,80.0,61.0,2.0,0.0,3.0,2.0,89.0,0.0,80.0,54.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0,0.0
19:12,96.0,96.0,85.0,60.0,6.0,7.0,6.0,13.0,18.0,17.0,12.0,23.0,95.0,96.0,82.0,59.0,2.0,2.0,3.0,0.0,98.0,95.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:13,94.0,82.0,89.0,71.0,8.0,10.0,6.0,9.0,25.0,19.0,13.0,21.0,94.0,81.0,89.0,70.0,1.0,3.0,1.0,0.0,90.0,87.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0
19:14,93.0,83.0,89.0,78.0,7.0,9.0,7.0,10.0,23.0,20.0,5.0,21.0,92.0,82.0,88.0,78.0,0.0,3.0,4.0,1.0,0.0,82.0,88.0,75.0,0.0,0.0,2.0,1.0,0.0,0.0,88.0,76.0
19:15,90.0,78.0,81.0,64.0,9.0,8.0,8.0,12.0,21.0,21.0,15.0,25.0,90.0,77.0,81.0,63.0,3.0,0.0,4.0,0.0,89.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:16,87.0,83.0,84.0,62.0,5.0,8.0,8.0,11.0,13.0,16.0,11.0,19.0,87.0,80.0,83.0,62.0,1.0,1.0,0.0,1.0,74.0,100.0,0.0,61.0,0.0,1.0,3.0,0.0,0.0,97.0,87.0,0.0
19:17,88.0,79.0,84.0,68.0,4.0,5.0,4.0,9.0,12.0,14.0,10.0,15.0,87.0,78.0,84.0,67.0,1.0,0.0,1.0,3.0,87.0,0.0,76.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:18,86.0,84.0,88.0,67.0,7.0,7.0,7.0,14.0,17.0,15.0,14.0,25.0,86.0,83.0,88.0,67.0,2.0,2.0,1.0,2.0,80.0,89.0,85.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,0.0
19:19,82.0,77.0,77.0,66.0,8.0,10.0,8.0,13.0,21.0,23.0,14.0,24.0,81.0,76.0,77.0,66.0,1.0,1.0,2.0,1.0,83.0,77.0,74.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0
19:20,93.0,82.0,90.0,71.0,9.0,10.0,7.0,11.0,23.0,22.0,11.0,17.0,92.0,81.0,89.0,70.0,3.0,1.0,4.0,4.0,97.0,80.0,91.0,74.0,0.0,1.0,0.0,0.0,0.0,91.0,0.0,0.0
19:21,98.0,93.0,90.0,68.0,5.0,5.0,2.0,6.0,18.0,14.0,8.0,14.0,97.0,93.0,89.0,67.0,0.0,1.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:22,97.0,85.0,88.0,81.0,2.0,3.0,4.0,1.0,5.0,7.0,6.0,6.0,94.0,86.0,84.0,80.0,0.0,2.0,3.0,0.0,0.0,78.0,96.0,0.0,1.0,0.0,1.0,0.0,109.0,0.0,84.0,0.0
19:23,89.0,79.0,82.0,69.0,5.0,7.0,6.0,10.0,18.0,10.0,5.0,23.0,88.0,78.0,84.0,68.0,0.0,4.0,4.0,1.0,0.0,79.0,78.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,0.0
19:24,86.0,77.0,76.0,75.0,4.0,6.0,4.0,4.0,12.0,9.0,8.0,10.0,84.0,77.0,75.0,74.0,2.0,1.0,1.0,0.0,96.0,70.0,78.0,0.0,0.0,2.0,1.0,0.0,0.0,78.0,75.0,0.0
19:25,86.0,79.0,78.0,65.0,3.0,6.0,5.0,6.0,13.0,16.0,7.0,11.0,85.0,78.0,78.0,65.0,0.0,0.0,3.0,1.0,0.0,0.0,77.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:26,85.0,79.0,84.0,73.0,2.0,5.0,6.0,7.0,9.0,8.0,8.0,17.0,84.0,77.0,81.0,72.0,0.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,73.0,91.0,0.0
19:27,88.0,83.0,79.0,71.0,9.0,10.0,6.0,8.0,23.0,21.0,14.0,19.0,88.0,82.0,78.0,70.0,0.0,3.0,0.0,0.0,0.0,85.0,0.0,0.0,1.0,0.0,1.0,0.0,86.0,0.0,78.0,0.0
19:28,87.0,78.0,77.0,66.0,8.0,10.0,8.0,13.0,23.0,25.0,15.0,22.0,86.0,78.0,77.0,66.0,1.0,1.0,1.0,2.0,87.0,74.0,58.0,62.0,0.0,0.0,1.0,1.0,0.0,0.0,79.0,64.0
19:29,96.0,95.0,90.0,72.0,6.0,6.0,7.0,8.0,19.0,14.0,13.0,19.0,95.0,93.0,94.0,71.0,0.0,2.0,4.0,0.0,0.0,102.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,0.0,0.0
19:30,88.0,86.0,92.0,77.0,7.0,9.0,5.0,8.0,17.0,21.0,10.0,21.0,88.0,85.0,94.0,76.0,2.0,2.0,3.0,0.0,86.0,88.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:31,83.0,80.0,80.0,71.0,11.0,12.0,9.0,9.0,29.0,25.0,15.0,21.0,81.0,78.0,80.0,70.0,1.0,2.0,2.0,0.0,111.0,89.0,74.0,0.0,0.0,1.0,1.0,0.0,0.0,97.0,84.0,0.0
19:32,81.0,81.0,82.0,64.0,8.0,9.0,9.0,12.0,19.0,23.0,16.0,25.0,80.0,81.0,82.0,63.0,1.0,0.0,2.0,1.0,100.0,0.0,73.0,73.0,1.0,1.0,1.0,0.0,79.0,79.0,86.0,0.0
19:33,94.0,90.0,88.0,85.0,8.0,7.0,10.0,5.0,25.0,19.0,9.0,13.0,93.0,88.0,85.0,84.0,0.0,2.0,1.0,0.0,0.0,102.0,90.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,92.0,0.0
19:34,90.0,89.0,90.0,69.0,6.0,10.0,6.0,13.0,21.0,17.0,16.0,23.0,89.0,86.0,89.0,69.0,0.0,4.0,2.0,3.0,0.0,93.0,90.0,67.0,0.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0
19:35,88.0,84.0,77.0,57.0,8.0,9.0,7.0,11.0,21.0,17.0,11.0,18.0,87.0,84.0,75.0,56.0,2.0,4.0,1.0,1.0,93.0,80.0,98.0,62.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,0.0
19:36,85.0,72.0,74.0,46.0,10.0,12.0,9.0,23.0,27.0,25.0,13.0,32.0,85.0,71.0,73.0,45.0,1.0,2.0,2.0,0.0,76.0,72.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.0
19:37,86.0,79.0,82.0,78.0,8.0,8.0,9.0,9.0,24.0,20.0,11.0,17.0,85.0,78.0,83.0,77.0,1.0,1.0,4.0,2.0,89.0,84.0,78.0,85.0,0.0,0.0,1.0,1.0,0.0,0.0,79.0,75.0
19:38,96.0,84.0,80.0,75.0,7.0,8.0,8.0,12.0,25.0,21.0,11.0,23.0,95.0,84.0,80.0,74.0,0.0,1.0,3.0,1.0,0.0,73.0,75.0,87.0,0.0,0.0,1.0,1.0,0.0,0.0,82.0,85.0
19:39,79.0,75.0,76.0,64.0,11.0,16.0,8.0,11.0,27.0,24.0,14.0,22.0,78.0,73.0,76.0,64.0,2.0,3.0,1.0,1.0,78.0,81.0,70.0,54.0,0.0,2.0,1.0,0.0,0.0,77.0,69.0,0.0
19:40,83.0,80.0,78.0,68.0,8.0,7.0,6.0,11.0,23.0,16.0,11.0,26.0,82.0,79.0,77.0,67.0,1.0,2.0,1.0,0.0,98.0,84.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,0.0
19:41,88.0,86.0,90.0,77.0,6.0,8.0,7.0,9.0,20.0,19.0,13.0,16.0,87.0,85.0,91.0,77.0,0.0,1.0,2.0,2.0,0.0,94.0,82.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0
19:42,87.0,85.0,84.0,72.0,7.0,9.0,12.0,7.0,22.0,23.0,19.0,14.0,86.0,85.0,81.0,71.0,0.0,2.0,5.0,0.0,0.0,83.0,92.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,90.0,75.0
19:43,87.0,81.0,81.0,76.0,11.0,10.0,9.0,7.0,29.0,22.0,19.0,18.0,86.0,80.0,80.0,75.0,3.0,1.0,1.0,0.0,90.0,89.0,78.0,0.0,0.0,1.0,1.0,0.0,0.0,83.0,86.0,0.0
19:44,93.0,92.0,83.0,58.0,7.0,7.0,5.0,16.0,22.0,15.0,5.0,27.0,92.0,90.0,80.0,56.0,0.0,0.0,3.0,1.0,0.0,0.0,87.0,111.0,0.0,2.0,1.0,0.0,0.0,99.0,85.0,0.0
19:45,95.0,92.0,86.0,80.0,8.0,7.0,4.0,7.0,21.0,21.0,9.0,13.0,94.0,91.0,85.0,80.0,2.0,1.0,0.0,2.0,94.0,94.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,0.0
19:46,94.0,89.0,86.0,71.0,8.0,11.0,8.0,10.0,25.0,22.0,18.0,23.0,94.0,88.0,85.0,70.0,1.0,3.0,1.0,0.0,90.0,90.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,90.0,83.0,0.0
19:47,87.0,82.0,86.0,64.0,9.0,10.0,9.0,12.0,26.0,24.0,13.0,23.0,86.0,82.0,84.0,63.0,0.0,1.0,4.0,0.0,0.0,79.0,86.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,97.0,0.0
19:48,77.0,79.0,79.0,72.0,10.0,9.0,10.0,8.0,27.0,22.0,14.0,17.0,76.0,78.0,80.0,72.0,0.0,2.0,3.0,1.0,0.0,82.0,71.0,71.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,0.0
19:49,93.0,89.0,100.0,71.0,7.0,6.0,7.0,6.0,21.0,15.0,4.0,12.0,93.0,88.0,105.0,71.0,1.0,2.0,5.0,1.0,91.0,90.0,95.0,60.0,0.0,0.0,2.0,0.0,0.0,0.0,97.0,0.0
19:50,89.0,78.0,85.0,76.0,7.0,9.0,7.0,11.0,19.0,21.0,11.0,17.0,88.0,77.0,84.0,75.0,1.0,0.0,1.0,4.0,98.0,0.0,85.0,75.0,0.0,1.0,2.0,0.0,0.0,80.0,87.0,0.0
19:51,79.0,73.0,72.0,71.0,12.0,12.0,13.0,10.0,26.0,24.0,16.0,21.0,78.0,73.0,70.0,70.0,1.0,2.0,5.0,1.0,85.0,68.0,73.0,78.0,1.0,0.0,2.0,0.0,74.0,0.0,78.0,0.0
19:52,83.0,74.0,78.0,66.0,11.0,11.0,10.0,12.0,26.0,22.0,19.0,24.0,82.0,73.0,77.0,65.0,2.0,2.0,2.0,1.0,84.0,80.0,79.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0
19:53,97.0,90.0,86.0,84.0,7.0,8.0,7.0,6.0,22.0,22.0,11.0,17.0,96.0,89.0,84.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,0.0,1.0,0.0,2.0,0.0,103.0,0.0,86.0,0.0
19:54,91.0,79.0,80.0,80.0,8.0,9.0,7.0,8.0,21.0,18.0,15.0,19.0,90.0,79.0,79.0,79.0,1.0,3.0,1.0,0.0,91.0,76.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:55,92.0,82.0,86.0,75.0,8.0,8.0,7.0,8.0,27.0,20.0,11.0,18.0,91.0,82.0,87.0,74.0,0.0,1.0,4.0,0.0,0.0,81.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:56,88.0,84.0,82.0,76.0,9.0,9.0,9.0,7.0,27.0,25.0,15.0,17.0,88.0,83.0,83.0,75.0,1.0,0.0,1.0,0.0,83.0,0.0,80.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,73.0,0.0
19:57,93.0,88.0,85.0,79.0,6.0,9.0,13.0,10.0,17.0,21.0,11.0,16.0,92.0,88.0,80.0,79.0,1.0,0.0,2.0,1.0,104.0,0.0,83.0,72.0,0.0,1.0,7.0,2.0,0.0,82.0,91.0,79.0
19:58,92.0,88.0,87.0,67.0,7.0,12.0,8.0,12.0,21.0,23.0,14.0,22.0,91.0,87.0,88.0,67.0,1.0,3.0,1.0,1.0,92.0,92.0,86.0,59.0,0.0,1.0,2.0,0.0,0.0,82.0,76.0,0.0
19:59,96.0,85.0,82.0,77.0,7.0,7.0,5.0,10.0,19.0,20.0,10.0,24.0,95.0,84.0,80.0,76.0,3.0,0.0,1.0,0.0,97.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00,94.0,88.0,83.0,84.0,7.0,6.0,10.0,6.0,21.0,17.0,10.0,15.0,93.0,87.0,83.0,83.0,0.0,1.0,5.0,0.0,0.0,95.0,83.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.0,0.0
